source,record_id,supplier,inspector,date,cc,model,color,po,po_qty,glove_type,order_type,sampling_size,critical_defects,major_defects,minor_defects,defect_qty,result,result_raw,gtd_issue,visual_issue,functional_issue,liner_issue,size_issue,important_issue,gtd_defects,visual_defects,functional_defects,liner_defects,size_defects,defect_rate,month,risk_level,has_defect,is_fail
Jiandaoyun Gloves / ZX FQC,6732b8024063eb1fc35af139,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-09 16:00:00+00:00,347696,8871729,深蓝,4520878731,852.0,滑雪,replenishment翻单,5.0,0.0,0.0,3.0,3.0,PASS,PASS合格,nan,线头 重线不良,nan,nan,0,nan,0.0,3.0,0.0,0.0,0.0,0.6,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6732dc1733a8a84028465947,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-11 16:00:00+00:00,309007,8551128,黑色,4520795251,360.0,滑雪,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,指根有皱，线头,nan,nan,0,nan,0.0,3.0,0.0,0.0,0.0,0.6,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6732e39c57ebff6608e8d68c,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-09 16:00:00+00:00,347696,8871727,白色,4520785878,2562.0,滑雪,replenishment翻单,8.0,0.0,3.0,1.0,4.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,4.0,0.0,0.0,0.0,0.5,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67330b560e5164ae0729d02f,49425 SHANDONG JIANHUA ZHONGXING GLO,Xin Yun,2024-11-11 16:00:00+00:00,347696,8871727,白色,4520785878,2562.0,滑雪,replenishment翻单,8.0,0.0,1.0,4.0,5.0,PASS,PASS合格,小压痕,线头，M码挂卡倒针脱线，S码掌心拼接针码太密6针,nan,nan,nan,线头，挂卡车线，掌心拼接针码,1.0,4.0,0.0,0.0,0.0,0.625,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6733fd002a4eb4d65e3417dc,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-08 16:00:00+00:00,308787,8549940,黑色,4521910303,180.0,半指,replenishment翻单,5.0,0.0,1.0,0.0,1.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.2,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6734003aeb47f2dd2157d5d9,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-09 16:00:00+00:00,325084,8585145,黑色,4521158507,392.0,单层,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67340170c4ea1b36e732e632,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-11 16:00:00+00:00,325084,8585145,黑色,4521147756,960.0,单层,replenishment翻单,5.0,0.0,2.0,0.0,2.0,PASS,PASS合格,nan,扭指  线头,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673402c52715d181483fb0ec,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-10 16:00:00+00:00,325084,8585145,黑色,4520945764,960.0,单层,replenishment翻单,5.0,0.0,2.0,1.0,3.0,PASS,PASS合格,nan,扭指、线头,nan,nan,nan,nan,0.0,3.0,0.0,0.0,0.0,0.6,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6735766dc2bf607735041c0d,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-13 16:00:00+00:00,347696,8871728,黑色,4520692718,42.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,6735800348b129c78d039116,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-13 16:00:00+00:00,347696,8871728,黑色,4520689958,120.0,滑雪,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,0,0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6735863d2d9cdcf448f719a9,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-13 16:00:00+00:00,347696,8871728,黑色,4520688761,120.0,滑雪,replenishment翻单,3.0,0.0,0.0,2.0,2.0,PASS,PASS合格,nan,nan,nan,nan,0,nan,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673594e090f8bcc5d1a51701,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-13 16:00:00+00:00,305595,8585145,黑色,4520987549,528.0,单层,replenishment翻单,5.0,0.0,2.0,1.0,3.0,PASS,PASS合格,nan,线头,nan,nan,nan,nan,0.0,3.0,0.0,0.0,0.0,0.6,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6735974088ba4f458cbd3847,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-13 16:00:00+00:00,305595,8530327,黑色,4521211405,96.0,单层,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,6735af5597b6325432937830,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2024-11-13 16:00:00+00:00,301225,8500928,黑,4521528235,320.0,单层,replenishment翻单,5.0,0.0,0.0,2.0,2.0,PASS,PASS合格,nan,线头、袖口重线不良,nan,nan,nan,线头、袖口重线不良,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6735be1c4080e33d647f894f,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-12 16:00:00+00:00,309192,8738689,青绿,4520762739,1560.0,滑雪,replenishment翻单,8.0,0.0,2.0,1.0,3.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,3.0,0.0,0.0,0.0,0.375,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6735c295b631d1e1c00b3fd5,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-12 16:00:00+00:00,347696,8871728,黑色,4520748540,252.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头,nan,nan,0,nan,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6735c7f0458c6dc19f3d602c,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-13 16:00:00+00:00,347696,8871729,深蓝,4520682574,1896.0,滑雪,replenishment翻单,8.0,0.0,2.0,4.0,6.0,PASS,PASS合格,nan,线头，露复棉线，指根有皱,nan,nan,nan,nan,0.0,6.0,0.0,0.0,0.0,0.75,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6735ce54ff9d29951735fc93,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-12 16:00:00+00:00,309192,8801834,粉,4520766405,1260.0,滑雪,replenishment翻单,8.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,5.0,0.0,0.0,0.0,0.625,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6737308047b975d83b389dde,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-14 16:00:00+00:00,347696,8871729,深蓝,4520695237,222.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,袖口压尾修剪不整齐，线头,nan,nan,0,0,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67380244757a0bb127c10f3a,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-15 16:00:00+00:00,347696,8871728,黑色,4520701266,432.0,滑雪,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,死折，线头,nan,nan,nan,nan,0.0,3.0,0.0,0.0,0.0,0.6,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67383040b257b4d4e576c347,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-15 16:00:00+00:00,347696,8871729,深蓝,4520704044,468.0,滑雪,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,袖口折尾不整齐，线头,nan,nan,nan,nan,0.0,3.0,0.0,0.0,0.0,0.6,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673866b008d23ca6f01140f3,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-15 16:00:00+00:00,347696,8871728,黑色,4520708356,174.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,死折，线头,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67386bee535b11a9add8f0b5,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-15 16:00:00+00:00,347696,8871729,深蓝,4520707342,60.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,67393b888be70390b005e443,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-16 16:00:00+00:00,347696,8871729,深蓝,4520852974,432.0,滑雪,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,指根有皱，线头,nan,nan,nan,nan,0.0,3.0,0.0,0.0,0.0,0.6,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6739790128464eca4f4e94ac,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-16 16:00:00+00:00,347696,.8871728,黑色,4520915968,174.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,针洞，线头,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67399e907061a5976a9d6128,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-16 16:00:00+00:00,325084,8585145,黑色,4520952770,960.0,单层,replenishment翻单,5.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,线头  袖口不平 指根堆积  暴开,nan,nan,nan,暴开，指根堆积,0.0,5.0,0.0,0.0,0.0,1.0,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6739a3ea3b0bc46fff4fc742,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-16 16:00:00+00:00,325084,8585145,黑色,4521898636,1720.0,单层,replenishment翻单,8.0,0.0,2.0,4.0,6.0,PASS,PASS合格,nan,线头  袖口不平  吊卡脏污  小指不平,nan,nan,nan,吊卡脏污   小指起针处不平,0.0,6.0,0.0,0.0,0.0,0.75,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6739a8d587d8435e293e9a62,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-16 16:00:00+00:00,325084,8585145,黑色,4521159126,1136.0,单层,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,线头  指尖不圆顺  扭指   明线距边宽,nan,nan,nan,指尖不圆顺  扭指   明线距边宽,0.0,4.0,0.0,0.0,0.0,0.8,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6739aa9875723833c99cca5b,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-17 16:00:00+00:00,325084,8585145,黑色,4520952296,960.0,单层,replenishment翻单,5.0,0.0,2.0,3.0,5.0,PASS,PASS合格,nan,线头，指尖不圆顺，明线距边不匀,nan,nan,nan,"指尖不圆顺,明线距边不匀",0.0,5.0,0.0,0.0,0.0,1.0,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6739b61c83a05402dbb3e589,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-16 16:00:00+00:00,347696,8871729,深蓝,4520871437,1236.0,滑雪,replenishment翻单,8.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,指根有皱，线头，露复棉线，针洞,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,6739c7115b35e2eb8067265c,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-16 16:00:00+00:00,347696,8871728,黑色,4520927452,258.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,指根有皱，线头,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673a8528bb48119c5419176d,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-16 16:00:00+00:00,347696,8871728,黑色,4520928.048,162.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,袖口重线没重一致，线头,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673aa9a04080d73c2db76d68,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2024-11-17 16:00:00+00:00,333549,8647342,浅灰,4521963040,11.0,半指,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,673ad34b163dd5552ef38cf4,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-17 16:00:00+00:00,347696,8871728,黑色,4521093251,222.0,滑雪,replenishment翻单,5.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,指根有皱，线头,nan,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,673ae1969e940ae3449a9a88,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-17 16:00:00+00:00,347696,8871728,黑色,4521104956,48.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,673b1e7dffdbb56118f8a37c,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-17 16:00:00+00:00,347696,8871728,黑色,4520705574,2850.0,滑雪,replenishment翻单,8.0,0.0,3.0,4.0,7.0,PASS,PASS合格,nan,线头   死皱   袖口重线不良   打结不良  指根露复棉线,nan,nan,nan,死皱   袖口重线不良   打结不良  指根露复棉线,0.0,7.0,0.0,0.0,0.0,0.875,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673b20e66c6f8a19f9b5aeac,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-17 16:00:00+00:00,309007,8551128,黑色,4521730569,120.0,滑雪,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673b253b56295eae2f4aed56,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-15 16:00:00+00:00,347696,8871728,黑色,4520688485,426.0,滑雪,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头    指根死皱,nan,nan,nan,指根死皱,0.0,3.0,0.0,0.0,0.0,0.6,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673b2c6f6e0d9e5e0fcca083,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-16 16:00:00+00:00,347696,8871728,黑色,4520703241,1584.0,滑雪,replenishment翻单,8.0,0.0,2.0,4.0,6.0,PASS,PASS合格,nan,线头   指根死皱   指根露复棉线  拉带不良,nan,nan,nan,nan,0.0,6.0,0.0,0.0,0.0,0.75,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673bd3a3356d56283114f9e6,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-17 16:00:00+00:00,347696,8871729,深蓝,4520698294,630.0,滑雪,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,线头   净茬修剪不良,nan,nan,nan,线头   净茬修剪不良,0.0,4.0,0.0,0.0,0.0,0.8,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673bdf6ff9f044cb48d3e7b5,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-16 16:00:00+00:00,347696,8871728,黑色,44520709555,504.0,滑雪,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,死折，线头,nan,nan,nan,死折，线头,0.0,3.0,0.0,0.0,0.0,0.6,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673be801f9f044cb48dc350d,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-18 16:00:00+00:00,309007,8551128,黑色,4521709024,900.0,滑雪,replenishment翻单,5.0,0.0,2.0,2.0,4.0,PASS,PASS合格,nan,线头  露复棉线  指根死皱,nan,nan,nan,nan,0.0,4.0,0.0,0.0,0.0,0.8,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673bec036655c566abfd48e9,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-15 16:00:00+00:00,309192,8801834,粉色,4521017238,660.0,滑雪,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,线头、露封边线,nan,nan,nan,nan,1.0,3.0,0.0,0.0,0.0,0.8,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673bfbbf44a6dad223971103,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2024-11-18 16:00:00+00:00,301225,8500928,黑,4521529307,200.0,单层,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.2,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673c1bc62b7e798511b738d8,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-18 16:00:00+00:00,347696,8871728,黑色,4520929467,48.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,673c6b9167b5e1aa28f65ba2,49425 SHANDONG JIANHUA ZHONGXING GLO,韩永红/3rd,2024-11-18 16:00:00+00:00,347696,8871728,黑色,4520705574,2850.0,滑雪,replenishment翻单,8.0,0.0,3.0,2.0,5.0,PASS,PASS合格,nan,①固定线外露②线头,nan,①内缝份不良,0,nan,0.0,4.0,0.0,1.0,0.0,0.625,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673c8a1ef187becda94ec85e,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-18 16:00:00+00:00,347696,8871729,深蓝,4520878733,546.0,滑雪,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,线头，露复线，指根有皱，,nan,nan,nan,nan,0.0,4.0,0.0,0.0,0.0,0.8,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673d6d0cdab726b9e14e2f93,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2024-11-19 16:00:00+00:00,333549,8647342,浅灰,4521627868,44.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,673e8de73f1facf0be2b42f9,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2024-11-19 16:00:00+00:00,347385,8843995,黑色,4521639520,896.0,滑雪,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,线头,nan,内里开线,nan,线头、内里开线,0.0,3.0,0.0,1.0,0.0,0.8,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673f10c953bbfd98a00ab093,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-20 16:00:00+00:00,347696,8871728,黑色,4520707428,978.0,滑雪,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,线松，线头，指根有皱，露复棉线,nan,nan,nan,nan,0.0,4.0,0.0,0.0,0.0,0.8,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,673f843c3136bc1e540a0522,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-20 16:00:00+00:00,309007,8551128,黑色,5501482961,180.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,指根有皱，线头,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67400421966646fefd0f801d,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-15 16:00:00+00:00,309007,8551128,黑色,4522012745,3000.0,滑雪,replenishment翻单,8.0,0.0,3.0,1.0,4.0,PASS,PASS合格,nan,指尖不圆顺 重线不良 线头,nan,nan,nan,nan,0.0,4.0,0.0,0.0,0.0,0.5,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67400ae99b187b0d782d370b,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-21 16:00:00+00:00,347696,8871728,黑色,4520707877,1872.0,滑雪,replenishment翻单,8.0,0.0,2.0,5.0,7.0,PASS,PASS合格,nan,指根有皱，线迹不良，极光，线头,nan,nan,nan,nan,0.0,7.0,0.0,0.0,0.0,0.875,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67411a03de36afd93d69b830,49425 SHANDONG JIANHUA ZHONGXING GLO,汤常青,2024-11-22 16:00:00+00:00,347696,8871729,深蓝,4520949166,864.0,滑雪,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,指根堆积，线头，袖口重线不良,nan,nan,nan,nan,0.0,4.0,0.0,0.0,0.0,0.8,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67411e7d029f54add344eab2,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-21 16:00:00+00:00,305595,8530327,黑色,4521208626,432.0,滑雪,replenishment翻单,5.0,0.0,1.0,2.0,3.0,PASS,PASS合格,nan,线头  脏污,nan,nan,nan,线头  指根堆积,0.0,3.0,0.0,0.0,0.0,0.6,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67411f5411df5a2196dea663,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-21 16:00:00+00:00,305595,8530327,黑色,4520962598,816.0,滑雪,replenishment翻单,5.0,0.0,1.0,3.0,4.0,PASS,PASS合格,nan,线头    扭指,nan,nan,nan,扭指,0.0,4.0,0.0,0.0,0.0,0.8,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67414b7b5b19cc2123bc91ea,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-20 16:00:00+00:00,309192,8738686,青绿,4520762664,1200.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67427c5150e5e4ad901b5bf7,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2024-11-22 16:00:00+00:00,333549,8647342,浅灰,4521998835,11.0,半指,replenishment翻单,2.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,6742c0d8e35916437622215d,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-21 16:00:00+00:00,330572,8615465,黑色,4522044417,96.0,半指,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,674309523db908a3f8854292,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-19 16:00:00+00:00,309192,8801834,粉,4520759421,600.0,滑雪,replenishment翻单,5.0,0.0,0.0,4.0,4.0,PASS,PASS合格,nan,nan,nan,nan,0,nan,1.0,3.0,0.0,0.0,0.0,0.8,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6745855d6f26942eae444f9b,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-20 16:00:00+00:00,309192,8738689,青绿,550143263,60.0,滑雪,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2024-11,Low,False,False
Jiandaoyun Gloves / ZX FQC,6745892451a4dc4a0bb8385a,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-20 16:00:00+00:00,347696,8871729,兰,4520852975,210.0,滑雪,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.2,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,67465bf0031e98032307e3f7,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2024-11-24 16:00:00+00:00,347696,8871727,白色,4522061992,336.0,滑雪,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头   脏污,nan,nan,nan,线头  脏污,0.0,2.0,0.0,0.0,0.0,0.4,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6747bdf28e5a2e9228e5d06f,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2024-11-23 16:00:00+00:00,347385,8843995,黑,4521986790,128.0,滑雪,replenishment翻单,3.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,线头,nan,nan,nan,线头,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,2024-11,Critical,True,False
Jiandaoyun Gloves / ZX FQC,6747f913928133afcc1802af,49425 SHANDONG JIANHUA ZHONGXING GLO,汤君玲,2024-11-21 16:00:00+00:00,309192,8801834,粉,4520851454,420.0,滑雪,replenishment翻单,5.0,0.0,1.0,0.0,1.0,PASS,PASS合格,nan,露封边线,nan,nan,0,nan,0.0,1.0,0.0,0.0,0.0,0.2,2024-11,Critical,True,False
